"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"7","1380","14","0.22","0.67","5.6","0.97","0.23","0.96","0.4170787402822368","10","0.47101486707406337","0.4667733992203559"
"7","1390","26","0.64","0.75","5.7","0.7000000000000001","0.67","0.47000000000000003","0.34776821235598565","10","0.47101486707406337","0.4667733992203559"
"7","1400","27","0.84","0.43","5.6","0.8200000000000001","0.19","0.18","0.37997126147902327","10","0.47101486707406337","0.4667733992203559"
"7","1410","26","0.09","0.75","5.4","0.7000000000000001","0.41000000000000003","0.47000000000000003","0.36085326167258097","10","0.47101486707406337","0.4667733992203559"
"7","1420","12","0.74","0.62","8.1","0.86","0.3","0.44","0.4152542102408946","10","0.47101486707406337","0.4667733992203559"
"7","1430","13","0.6","0.75","6.3","0.87","0.38","0.25","0.3800154770410372","10","0.47101486707406337","0.4667733992203559"
"7","1440","14","0.52","0.67","5.6","0.97","0.23","0.31","0.4257625051082955","10","0.47101486707406337","0.4667733992203559"
"7","1450","26","0.73","0.52","5.7","0.7000000000000001","0.67","0.8","0.41791403113448683","10","0.47101486707406337","0.4667733992203559"
"8","10","21","0.52","0.32","5.9","0.31","0.33","0.24","0.2986815378144895","10","0.2986815378144895","0.3018282122633775"
"8","20","24","0.43","0.41000000000000003","5.8","0.34","0.89","0.65","0.312249457268175","10","0.312249457268175","0.32910609830092075"
"8","30","23","0.31","0.91","8.9","0.85","0.81","0.12","0.21520126076234858","10","0.312249457268175","0.32910609830092075"
"8","40","6","0.46","0.9400000000000001","5","0.02","0.12","0.12","0.23163575810380016","10","0.312249457268175","0.32910609830092075"
"8","50","26","0.9","0.91","7.4","0.41000000000000003","0.86","0.61","0.24670869957428745","10","0.312249457268175","0.32910609830092075"
"8","60","19","0.1","0.74","6.6","0.34","0.42","0.64","0.3585204910442719","10","0.3585204910442719","0.34807990050983656"
"8","70","25","0.96","0.88","7","0.45","0.47000000000000003","0.5","0.2331598370878371","10","0.3585204910442719","0.34807990050983656"
"8","80","7","0.93","0.33","7.9","0.47000000000000003","0.54","0.56","0.26434810702927647","10","0.3585204910442719","0.34807990050983656"
"8","90","19","0","0.85","9.3","0.45","0.99","0.47000000000000003","0.2528077174153461","10","0.3585204910442719","0.34807990050983656"
"8","100","9","0.12","0.67","8.6","0.42","0.19","0.9","0.403024058601506","10","0.403024058601506","0.3909493865788128"
"8","110","7","0.54","0.67","7.800000000000001","0","0.67","0.98","0.3959087394565134","10","0.403024058601506","0.3909493865788128"
"8","120","23","0.04","0.66","9.100000000000001","0.6","0.65","1","0.39736945990285344","10","0.403024058601506","0.3909493865788128"
"8","130","14","0.23","0.87","9.7","0.52","0.35000000000000003","0.86","0.28630001467982535","10","0.403024058601506","0.3909493865788128"
"8","140","22","0.09","0.31","6.5","0.32","0.77","0.79","0.2736402859858364","10","0.403024058601506","0.3909493865788128"
"8","150","27","0.11","1","6.6","0.26","0.41000000000000003","0.39","0.1514730240299612","10","0.403024058601506","0.3909493865788128"
"8","160","9","0.67","0.5","9.3","0.09","0.37","0.97","0.41408407238339306","10","0.41408407238339306","0.39235341681738867"
"8","170","10","0.96","0.37","7.2","0.88","0.14","0.9500000000000001","0.3276383798393526","10","0.41408407238339306","0.39235341681738867"
"8","180","14","0.1","0","7","0.67","0.01","0.23","0.11072111194224747","10","0.41408407238339306","0.39235341681738867"
"8","190","25","0.33","0.39","5.8","0.22","0.05","0.31","0.3469611996201434","10","0.41408407238339306","0.39235341681738867"
"8","200","17","0.78","0.63","7","0.71","0.9500000000000001","0.97","0.36007668580367447","10","0.41408407238339306","0.39235341681738867"
"8","210","5","0.22","0.89","5.8","0.8","0","0.49","0.26525230678793416","10","0.41408407238339306","0.39235341681738867"
"8","220","9","0.38","0.04","7.7","0.65","0.52","0.9","0.1190899181492916","10","0.41408407238339306","0.39235341681738867"
"8","230","9","0.98","0.5","5.5","0.71","0.26","0.84","0.3916900461887688","10","0.41408407238339306","0.39235341681738867"
"8","240","11","0.04","0.35000000000000003","5.5","0.22","0.19","0.01","0.3045943806282191","10","0.41408407238339306","0.39235341681738867"
"8","250","28","0.6","0.29","8.8","0.31","0.92","0.96","0.23421291802435987","10","0.41408407238339306","0.39235341681738867"
"8","260","26","0.04","0.84","7","0.51","0.96","0.12","0.2581983197278841","10","0.41408407238339306","0.39235341681738867"
"8","270","20","0.91","0.09","8","0.8200000000000001","0.04","0.06","0.14127645798209643","10","0.41408407238339306","0.39235341681738867"
"8","280","9","0.41000000000000003","0.86","8.9","0.8200000000000001","0.13","0.35000000000000003","0.28901023640011403","10","0.41408407238339306","0.39235341681738867"
"8","290","22","0.91","0.52","5.5","0.06","0.42","0.5700000000000001","0.3688019468606945","10","0.41408407238339306","0.39235341681738867"
"8","300","24","0.26","0.06","9.600000000000001","0.45","0.51","0.35000000000000003","0.1197159864346486","10","0.41408407238339306","0.39235341681738867"
"8","310","5","0.71","0.54","9.2","0.32","0.89","0.99","0.421051302227158","10","0.421051302227158","0.3854246662614515"
"8","320","20","0.6","0.1","9.5","0.91","0.56","0.5700000000000001","0.13800337696447157","10","0.421051302227158","0.3854246662614515"
"8","330","12","0.51","0.8300000000000001","5.6","0.77","0.04","0.42","0.32478566123085667","10","0.421051302227158","0.3854246662614515"
"8","340","20","0.13","0.79","6","0.67","0.45","0.13","0.35115756546944776","10","0.421051302227158","0.3854246662614515"
"8","350","26","0.81","0.75","9.100000000000001","0.59","0.19","0.52","0.35378921147587283","10","0.421051302227158","0.3854246662614515"
"8","360","18","0.63","0.8200000000000001","5.4","0.9400000000000001","0.97","0.54","0.30713908647532584","10","0.421051302227158","0.3854246662614515"
"8","370","12","0.07","0.92","8.9","0.8200000000000001","0.79","0.67","0.20246576826699975","10","0.421051302227158","0.3854246662614515"
"8","380","22","0.96","0.86","5","0.44","0.26","0.91","0.26228627369269863","10","0.421051302227158","0.3854246662614515"
"8","390","29","0.8","0.6","8.1","0.27","0.72","0.3","0.3645929755384706","10","0.421051302227158","0.3854246662614515"
"8","400","16","0.41000000000000003","0.15","9.7","0.15","0.21","0.63","0.15294034980190313","10","0.421051302227158","0.3854246662614515"
"8","410","12","0.15","0.03","8.1","0.45","0.71","0.9400000000000001","0.10815317629074646","10","0.421051302227158","0.3854246662614515"
"8","420","13","0.8200000000000001","0.29","5.8","0.36","0.47000000000000003","0.56","0.24644377093845882","10","0.421051302227158","0.3854246662614515"
"8","430","18","0.3","0.64","9.7","0.06","0.5700000000000001","0.9","0.41873075549681077","10","0.421051302227158","0.3854246662614515"
"8","440","17","0.9500000000000001","0.38","9.7","0.8200000000000001","1","0.12","0.29384289623671456","10","0.421051302227158","0.3854246662614515"
"8","450","24","0.84","0.35000000000000003","8.2","0.79","0.8300000000000001","0.13","0.30852168974513383","10","0.421051302227158","0.3854246662614515"
"8","460","22","0.61","0.51","9.600000000000001","0.25","0","0.24","0.40675164318785645","10","0.421051302227158","0.3854246662614515"
"8","470","20","0.89","0.75","9.8","0.61","0.51","0.15","0.3783271353019569","10","0.421051302227158","0.3854246662614515"
